PO,External ID,Title,ASIN,Model Number,Freight Term,Qty,Unit Cost,Amount,Shortage quantity,Amount shortage,Last received date,ASIN received,Quantity received,Unit cost,Amount received,External Id Type,Backordered,Availability,Window Type,Window Start,Window End,Expected Date,Case Size,Quantity Requested,Quantity Outstanding,Case Cost,Total Cost,Accepted Quantity
4QQIPCWX,38000845604,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Sour Cream and Onion (12 Cans)",B000Y2WPKC,84560,Prepaid,765,$13.20 ,"$10,098.00 ",0,$0.00 ,14-10-2023,B000Y2WPKC,765,$13.20 ,"$10,098.00 ",,,,,,,,,,,,,
4QQIPCWX,38000845635,"Pringles Potato Crisps Chips, Original, 2.3oz (12 Count)",B00C3YADSK,3800084563,Prepaid,375,$13.20 ,"$4,950.00 ",0,$0.00 ,14-10-2023,B00C3YADSK,375,$13.20 ,"$4,950.00 ",,,,,,,,,,,,,
4QQIPCWX,38000182013,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go Snack Pack, Variety Pack, 13.7oz Tray (10 Cans)",B077Y836K4,3800018201,Prepaid,72,$8.81 ,$634.32 ,0,$0.00 ,14-10-2023,B077Y836K4,72,$8.81 ,$634.32 ,,,,,,,,,,,,,
4QQIPCWX,38000183645,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, BBQ (12 Cans)",B07BBYJNWC,3800018364,Prepaid,60,$13.20 ,$792.00 ,0,$0.00 ,14-10-2023,B07BBYJNWC,60,$13.20 ,$792.00 ,,,,,,,,,,,,,
4QQIPCWX,38000255878,"Pringles Potato Crisps Chips, Lunch Snacks, On-the-Go Snacks, Original (36 Cups)",B08VY7RT8R,,Prepaid,559,$17.97 ,"$10,045.23 ",0,$0.00 ,20-10-2023,B08VY7RT8R,559,$17.97 ,"$10,045.23 ",,,,,,,,,,,,,
4QQIPCWX,38000290503,"Pringles Potato Crisps Chips, Snack Stacks, Lunch Snacks, Office and Kids Snacks, Variety Pack (36 Cups)",B0BTTSX4N1,Pringles,Prepaid,3,$18.75 ,$56.25 ,0,$0.00 ,14-10-2023,B0BTTSX4N1,3,$18.75 ,$56.25 ,,,,,,,,,,,,,
7SZL3YUM,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Coconut Chocolate, 22oz Box (12 Bars)",B0143NQVI4,RXF004,Collect,6,$24.84 ,$149.04 ,0,$0.00 ,7/8/2023,B0143NQVI4,6,$24.84 ,$149.04 ,,,,,,,,,,,,,
7SZL3YUM,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Snack Bars, Peanut Butter, 22oz Box (12 Bars)",B0143NQVP2,RXF003,Collect,192,$24.84 ,"$4,769.28 ",0,$0.00 ,7/8/2023,B0143NQVP2,192,$24.84 ,"$4,769.28 ",,,,,,,,,,,,,
7SZL3YUM,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Blueberry, 22Oz Box (12 Bars)",B0143NQW2E,RXF202,Collect,"2,436",$24.84 ,"$60,510.24 ",0,$0.00 ,7/8/2023,B0143NQW2E,2436,$24.84 ,"$60,510.24 ",,,,,,,,,,,,,
7SZL3YUM,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Mixed Berry, 12 Count (Pack of 1)",B01M6THM7P,RXF012,Collect,912,$24.84 ,"$22,654.08 ",0,$0.00 ,7/8/2023,B01M6THM7P,912,$24.84 ,"$22,654.08 ",,,,,,,,,,,,,
7SZL3YUM,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Peanut Butter Chocolate, 22Oz Box (12 Bars)",B01M6TK228,RXF010,Collect,42,$24.84 ,"$1,043.28 ",0,$0.00 ,7/8/2023,B01M6TK228,42,$24.84 ,"$1,043.28 ",,,,,,,,,,,,,
7SZL3YUM,1.09E+13,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Honey Cinnamon, 11.3oz Box (10 Packs)",B07D3H9KBM,RXN002,Collect,6,$14.00 ,$84.00 ,0,$0.00 ,6/8/2023,B07D3H9KBM,6,$14.00 ,$84.00 ,,,,,,,,,,,,,
7SZL3YUM,1.09E+13,"RXBAR Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Maple, 11.3oz Box (10 Packs)",B07LC4Y23N,RXN005,Collect,6,$14.00 ,$84.00 ,0,$0.00 ,7/8/2023,B07LC4Y23N,6,$14.00 ,$84.00 ,,,,,,,,,,,,,
7SZL3YUM,1.09E+13,"RXBAR Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Chocolate, 11.3oz Box (10 Packs)",B07LC7HSZN,RXN006,Collect,6,$14.00 ,$84.00 ,0,$0.00 ,6/8/2023,B07LC7HSZN,6,$14.00 ,$84.00 ,,,,,,,,,,,,,
7SZL3YUM,1.94E+11,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Honey Cinnamon (2 Jars)",B07Q61TRLH,RXKIT6113,Collect,151,$10.24 ,"$1,546.24 ",0,$0.00 ,8/8/2023,B07Q61TRLH,151,$10.24 ,"$1,546.24 ",,,,,,,,,,,,,
7SZL3YUM,1.94E+11,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Chocolate (2 Jars)",B07Q89M576,RXKIT6117,Collect,335,$10.24 ,"$3,430.40 ",4,$40.96 ,8/8/2023,B07Q89M576,331,$10.24 ,"$3,389.44 ",,,,,,,,,,,,,
7SZL3YUM,1.94E+11,"RXBAR Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla (2 Jars)",B07QBSWNFN,RXKIT6114,Collect,4,$15.32 ,$61.28 ,0,$0.00 ,3/8/2023,B07QBSWNFN,4,$15.32 ,$61.28 ,,,,,,,,,,,,,
7SZL3YUM,1.02E+13,"RX Nut Butter Almond Butter, Coconut, Delicious Flavor, 11.3oz Box (10 Count)",B084HJ1T2N,,Collect,6,$14.00 ,$84.00 ,0,$0.00 ,7/8/2023,B084HJ1T2N,6,$14.00 ,$84.00 ,,,,,,,,,,,,,
7SZL3YUM,1.94E+11,"RX Nut Butter, Protein Snack, Lunch Snacks, Variety Pack (60 Packs)",B08XZ1P2X8,,Collect,204,$15.00 ,"$3,060.00 ",0,$0.00 ,8/8/2023,"B084HJ1T2N,B08XZ1P2X8",204,$15.00 ,"$3,060.00 ",,,,,,,,,,,,,
7SZL3YUM,1.94E+11,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Variety Pack (5 Boxes, 25 Bars)",B0B9262TP3,,Collect,97,$53.00 ,"$5,141.00 ",0,$0.00 ,11/8/2023,"B0B9262TP3,B0BJXW16DL",97,$53.00 ,"$5,141.00 ",,,,,,,,,,,,,
7SZL3YUM,1.94E+11,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Strawberry, 22oz Box (12 Bars)",B0BFSFGNHR,1.94E+11,Collect,24,$24.84 ,$596.16 ,0,$0.00 ,7/8/2023,B0BFSFGNHR,24,$24.84 ,$596.16 ,,,,,,,,,,,,,
7SZL3YUM,1.02E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Vanilla Almond (6 Boxes, 30 Bars)",B0BFY34Z9N,,Collect,183,$53.40 ,"$9,772.20 ",25,"$1,335.00 ",27-08-2023,B0BFY34Z9N,158,$53.40 ,"$8,437.20 ",,,,,,,,,,,,,
7SZL3YUM,1.02E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Mixed Berry (6 Boxes, 30 Bars)",B0BFZMYY8J,,Collect,26,$53.40 ,"$1,388.40 ",0,$0.00 ,7/8/2023,B0BFZMYY8J,26,$53.40 ,"$1,388.40 ",,,,,,,,,,,,,
7SZL3YUM,1.94E+11,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Peanut Butter (6 Boxes, 30 Bars)",B0BFZWLVFX,,Collect,83,$53.40 ,"$4,432.20 ",0,$0.00 ,7/8/2023,B0BFZWLVFX,83,$53.40 ,"$4,432.20 ",,,,,,,,,,,,,
7SZL3YUM,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Honey Cinnamon Peanut Butter (6 Boxes, 30 Bars)",B0BG8NTZWD,,Collect,1,$53.40 ,$53.40 ,0,$0.00 ,4/8/2023,B0BG8NTZWD,1,$53.40 ,$53.40 ,,,,,,,,,,,,,
7SZL3YUM,1.09E+13,"RxBar Protein Bars, Blueberry, Kosher, Gluten Free, 5 Count, 9.15 Ounce (Pack of 6)",B0BHXFTSV4,,Collect,2,$53.40 ,$106.80 ,0,$0.00 ,7/8/2023,B0BHXFTSV4,2,$53.40 ,$106.80 ,,,,,,,,,,,,,
7SZL3YUM,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Chip (6 Boxes, 30 Bars)",B0BHXHND8P,,Collect,163,$53.40 ,"$8,704.20 ",0,$0.00 ,10/8/2023,B0BHXHND8P,163,$53.40 ,"$8,704.20 ",,,,,,,,,,,,,
7SZL3YUM,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Peanut Butter Chocolate (6 Boxes, 30 Bars)",B0BJXL3NFZ,,Collect,1,$53.40 ,$53.40 ,0,$0.00 ,7/8/2023,B0BJXL3NFZ,1,$53.40 ,$53.40 ,,,,,,,,,,,,,
7SZL3YUM,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Sea Salt (6 Boxes, 30 Bars)",B0BJXW16DL,,Collect,"1,087",$53.40 ,"$58,045.80 ",0,$0.00 ,11/8/2023,B0BJXW16DL,1087,$53.40 ,"$58,045.80 ",,,,,,,,,,,,,
4344RY3Y,24100940264,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Variety Pack, 12.1oz Box (12 Packs)",B00KR7PKTC,24100940264,Prepaid,"1,852",$6.08 ,"$11,260.16 ",0,$0.00 ,5/11/2023,B00KR7PKTC,1852,$6.08 ,"$11,260.16 ",,,,,,,,,,,,,
4344RY3Y,79783101167,"Austin Sandwich Crackers, Single Serve Snack Crackers, Office and Kids Snacks, Cheddar Cheese on Cheese (12 Trays, 96 Packs)",B014P0K6XQ,7978310080,Prepaid,27,$26.40 ,$712.80 ,0,$0.00 ,13-10-2023,B014P0K6XQ,27,$26.40 ,$712.80 ,,,,,,,,,,,,,
4344RY3Y,38000220678,"Nutri-Grain Bites Mini Breakfast Bars, Made with Whole Grains, Kids Lunch Snacks, Strawberry (5 Boxes, 25 Pouches)",B07Z7BKMT6,,Prepaid,163,$16.20 ,"$2,640.60 ",0,$0.00 ,19-10-2023,B07Z7BKMT6,163,$16.20 ,"$2,640.60 ",,,,,,,,,,,,,
4344RY3Y,38000240522,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original (Pack of 54)",B084RDDFGR,SVQQPE,Prepaid,880,$16.06 ,"$14,132.80 ",0,$0.00 ,12/10/2023,B084RDDFGR,880,$16.06 ,"$14,132.80 ",,,,,,,,,,,,,
4344RY3Y,30100127437,"Kellogg's SCOOBY-DOO! Baked Graham Cracker Snacks, Lunch Snacks, Snack Crackers, Cinnamon (40 Pouches)",B0879N1QV3,u-c-30002,Prepaid,"1,261",$15.82 ,"$19,949.02 ",0,$0.00 ,12/10/2023,B0879N1QV3,1261,$15.82 ,"$19,949.02 ",,,,,,,,,,,,,
4344RY3Y,30100127611,"Club and Zesta Crackers, Soup Crackers, Party Snacks, Variety Pack (4 Boxes)",B08CPMG9W9,,Prepaid,138,$16.95 ,"$2,339.10 ",0,$0.00 ,13-10-2023,B08CPMG9W9,138,$16.95 ,"$2,339.10 ",,,,,,,,,,,,,
4344RY3Y,79783101150,"Austin Sandwich Crackers, Single Serve Snack Crackers, Office and Kids Snacks, Peanut Butter on Toasty (12 Trays, 96 Packs)",B08WR1CXF5,Austin,Prepaid,69,$26.40 ,"$1,821.60 ",0,$0.00 ,13-10-2023,B08WR1CXF5,69,$26.40 ,"$1,821.60 ",,,,,,,,,,,,,
4344RY3Y,24100120345,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Family Size, Variety Pack (3 Boxes)",B08Z572K8V,,Prepaid,90,$17.81 ,"$1,602.90 ",0,$0.00 ,28-10-2023,B08Z572K8V,90,$17.81 ,"$1,602.90 ",,,,,,,,,,,,,
4344RY3Y,38000261534,"Pop-Tarts Eggo Toaster Pastries, Breakfast Foods, Kids Snacks, Frosted Maple Flavor (96 Pop-Tarts)",B09KCJM13X,,Prepaid,56,$35.28 ,"$1,975.68 ",0,$0.00 ,13-10-2023,B09KCJM13X,56,$35.28 ,"$1,975.68 ",,,,,,,,,,,,,
4344RY3Y,38000258497,"Pop-Tarts Baked Pastry Bites, Kids Snacks, School Lunch, Frosted Strawberry Banana (5 Boxes, 25 Pouches)",B09KCJWG6K,,Prepaid,7,$16.20 ,$113.40 ,0,$0.00 ,13-10-2023,B09KCJWG6K,7,$16.20 ,$113.40 ,,,,,,,,,,,,,
4344RY3Y,38000268762,"Nutri-Grain Bites Mini Breakfast Bars, Made with Whole Grains, Kids Snacks, Chocolatey Banana (5 Boxes, 25 Pouches)",B09KK629HR,,Prepaid,32,$16.20 ,$518.40 ,0,$0.00 ,13-10-2023,B09KK629HR,32,$16.20 ,$518.40 ,,,,,,,,,,,,,
4344RY3Y,38000260537,"Apple Jacks Cereal Bars, Breakfast Snacks, Kids Snacks, Original (8 Boxes, 48 Bars)",B09KK94GVX,,Prepaid,53,$16.40 ,$869.20 ,0,$0.00 ,13-10-2023,B09KK94GVX,53,$16.40 ,$869.20 ,,,,,,,,,,,,,
4344RY3Y,24100000227,Cheez-It Puff'd Double Cheese 3oz 6ct,B09KY6WGDS,,Prepaid,87,$14.94 ,"$1,299.78 ",0,$0.00 ,13-10-2023,"B09KY6WGDS,B07TKYQJ2B",87,$14.94 ,"$1,299.78 ",,,,,,,,,,,,,
4344RY3Y,24100000241,Cheez-It Puff'd White Cheddar 3oz 6ct,B09KY8QQBX,,Prepaid,16,$14.94 ,$239.04 ,0,$0.00 ,13-10-2023,B09KY8QQBX,16,$14.94 ,$239.04 ,,,,,,,,,,,,,
4344RY3Y,24100001705,"Cheez-It Snap'd, Cheese Crackers Chips, Thin Crisps, Lunch Snacks, Variety Pack, 22.5oz Box (3 Bags)",B09Q6K5LDM,Cheez-It,Prepaid,116,$13.90 ,"$1,612.40 ",0,$0.00 ,13-10-2023,B09Q6K5LDM,116,$13.90 ,"$1,612.40 ",,,,,,,,,,,,,
4344RY3Y,38000260797,"Rice Krispies Treats Homestyle Marshmallow Snack Bars, Kids Snacks, School Lunch, Cinnamon Sugar (6 Boxes, 36 Bars)",B09TMVPY66,,Prepaid,94,$18.60 ,"$1,748.40 ",0,$0.00 ,13-10-2023,B09TMVPY66,94,$18.60 ,"$1,748.40 ",,,,,,,,,,,,,
4344RY3Y,38000261794,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Snickerdoodle (96 Pop-Tarts)",B09TN9P2S9,,Prepaid,19,$35.28 ,$670.32 ,0,$0.00 ,13-10-2023,B09TN9P2S9,19,$35.28 ,$670.32 ,,,,,,,,,,,,,
4344RY3Y,38000272233,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Frosted Grape (96 Pop-Tarts)",B09TNDHF85,,Prepaid,16,$35.28 ,$564.48 ,0,$0.00 ,19-10-2023,B09TNDHF85,16,$35.28 ,$564.48 ,,,,,,,,,,,,,
4344RY3Y,38000175787,"Pop-Tarts Baked Pastry Bites, Kids Snacks, School Lunch, Variety Pack (3 Boxes, 30 Pouches)",B0B1QVRW19,,Prepaid,54,$21.33 ,"$1,151.82 ",0,$0.00 ,13-10-2023,B0B1QVRW19,54,$21.33 ,"$1,151.82 ",,,,,,,,,,,,,
4344RY3Y,38000221668,Kellogg's Pop-Tarts Chocolate Chip 13.5oz 12ct,B0BFZSZBCQ,,Prepaid,97,$35.28 ,"$3,422.16 ",0,$0.00 ,13-10-2023,"B0BFZSZBCQ,B09KCJM13X",97,$35.28 ,"$3,422.16 ",,,,,,,,,,,,,
4344RY3Y,38000500374,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Frosted Hot Fudge Sundae (96 Pop-Tarts)",B0BG1818VW,,Prepaid,19,$35.28 ,$670.32 ,0,$0.00 ,20-10-2023,"B0BG1818VW,B000S4I9X8",19,$35.28 ,$670.32 ,,,,,,,,,,,,,
4344RY3Y,30100128526,"Kellogg's Club Cracker Crisps, Baked Snack Crackers, Party Snacks, 2ct Ranch, 1ct Sea Salt, Variety Pack 1.33lb Case (3 Bags)",B0BKRCTDKG,,Prepaid,1,$13.74 ,$13.74 ,0,$0.00 ,13-10-2023,B0BKRCTDKG,1,$13.74 ,$13.74 ,,,,,,,,,,,,,
3RI8JUZI,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Coconut Chocolate, 22oz Box (12 Bars)",B0143NQVI4,RXF004,Collect,408,$24.84 ,"$10,134.72 ",0,$0.00 ,2/11/2023,B0143NQVI4,408,$24.84 ,"$10,134.72 ",,,,,,,,,,,,,
3RI8JUZI,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Pumpkin Spice, 22oz Box (12 Bars)",B0143NQVJ8,RXF007,Collect,612,$24.84 ,"$15,202.08 ",0,$0.00 ,11/11/2023,B0143NQVJ8,612,$24.84 ,"$15,202.08 ",,,,,,,,,,,,,
3RI8JUZI,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Snack Bars, Peanut Butter, 22oz Box (12 Bars)",B0143NQVP2,RXF003,Collect,"1,224",$24.84 ,"$30,404.16 ",17,$422.28 ,27-10-2023,B0143NQVP2,1207,$24.84 ,"$29,981.88 ",,,,,,,,,,,,,
3RI8JUZI,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Blueberry, 22Oz Box (12 Bars)",B0143NQW2E,RXF202,Collect,"2,256",$24.84 ,"$56,039.04 ",39,$968.76 ,27-10-2023,B0143NQW2E,2217,$24.84 ,"$55,070.28 ",,,,,,,,,,,,,
3RI8JUZI,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Gingerbread, 22oz Box (12 Bars)",B01M582VEQ,RXF013,Collect,"1,650",$24.84 ,"$40,986.00 ",6,$149.04 ,27-10-2023,B01M582VEQ,1644,$24.84 ,"$40,836.96 ",,,,,,,,,,,,,
3RI8JUZI,1.94E+11,"RXBAR A.M. Protein Bars, Protein Snack, Breakfast Bars, Honey Cinnamon Peanut Butter, 23.2oz Box (12 Bars)",B09KMWCX72,RXBAR,Collect,186,$24.84 ,"$4,620.24 ",0,$0.00 ,27-10-2023,B09KMWCX72,186,$24.84 ,"$4,620.24 ",,,,,,,,,,,,,
3RI8JUZI,1.09E+13,"RxBar Protein Bars, Blueberry, Kosher, Gluten Free, 5 Count, 9.15 Ounce (Pack of 6)",B0BHXFTSV4,,Collect,11,$53.40 ,$587.40 ,9,$480.60 ,10/11/2023,B0BHXFTSV4,2,$53.40 ,$106.80 ,,,,,,,,,,,,,
3RI8JUZI,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Sea Salt (6 Boxes, 30 Bars)",B0BJXW16DL,,Collect,46,$53.40 ,"$2,456.40 ",0,$0.00 ,27-10-2023,B0BJXW16DL,46,$53.40 ,"$2,456.40 ",,,,,,,,,,,,,
3RI8JUZI,1.94E+11,"RXBAR Minis Protein Bars, 6g Protein, Gluten Free Snacks, Variety Pack (32 Bars)",B0BTTSPF5H,,Collect,1,$41.60 ,$41.60 ,0,$0.00 ,1/11/2023,B0BTTSPF5H,1,$41.60 ,$41.60 ,,,,,,,,,,,,,
5GCABQDE,38000350542,"Rice Krispies Treats Marshmallow Snack Bars, Kids Snacks, School Lunch, Value Pack, Original (6 Boxes, 96 Bars)",B000YW7Q0Q,3800035054,Prepaid,106,$29.52 ,"$3,129.12 ",0,$0.00 ,26-10-2023,B000YW7Q0Q,106,$29.52 ,"$3,129.12 ",,,,,,,,,,,,,
5GCABQDE,1.00E+13,"Cheez-It Baked Snack Cheese Crackers, Original, 13.3oz Bulk (8 count)",B00CHTUAV6,2410012212,Prepaid,10,$19.40 ,$194.00 ,0,$0.00 ,26-10-2023,B00CHTUAV6,10,$19.40 ,$194.00 ,,,,,,,,,,,,,
5GCABQDE,38000551222,"Pop-Tarts Toaster Pastries, Made with Whole Grain, School Lunch, Frosted Cinnamon (120 Pop-Tarts)",B00FIUDS4W,3800055122,Prepaid,10,$50.40 ,$504.00 ,0,$0.00 ,26-10-2023,B00FIUDS4W,10,$50.40 ,$504.00 ,,,,,,,,,,,,,
5GCABQDE,1.00E+13,"Cheez-It Crackers, Original, 1.5oz (60 Count)",B00WXWIJT2,2410012261,Prepaid,10,$24.60 ,$246.00 ,0,$0.00 ,26-10-2023,B00WXWIJT2,10,$24.60 ,$246.00 ,,,,,,,,,,,,,
5GCABQDE,1.00E+13,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Variety Pack (144 Pop-Tarts)",B010HE1V9M,3800004888,Prepaid,10,$55.44 ,$554.40 ,0,$0.00 ,26-10-2023,B010HE1V9M,10,$55.44 ,$554.40 ,,,,,,,,,,,,,
5GCABQDE,24100114900,"Cheez-It Snap'd Cheese Cracker Chips, Thin Crisps, Lunch Snacks, Jalapeno Jack, 45oz Case (6 Bags)",B07KR11WZ6,Cheez-It,Prepaid,10,$25.02 ,$250.20 ,0,$0.00 ,26-10-2023,B07KR11WZ6,10,$25.02 ,$250.20 ,,,,,,,,,,,,,
5GCABQDE,24100116850,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, White Cheddar (40 Packs)",B07TKYQJ2B,ou-us2-40067,Prepaid,51,$15.97 ,$814.47 ,0,$0.00 ,26-10-2023,B07TKYQJ2B,51,$15.97 ,$814.47 ,,,,,,,,,,,,,
5GCABQDE,24100116867,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Original (40 Packs)",B07TN3C2HD,Ad-bm1-61350,Prepaid,108,$15.97 ,"$1,724.76 ",0,$0.00 ,26-10-2023,B07TN3C2HD,108,$15.97 ,"$1,724.76 ",,,,,,,,,,,,,
5GCABQDE,24100116881,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Variety Pack (42 Packs)",B07TQ99WFC,,Prepaid,103,$18.34 ,"$1,889.02 ",0,$0.00 ,26-10-2023,B07TQ99WFC,103,$18.34 ,"$1,889.02 ",,,,,,,,,,,,,
5GCABQDE,30100125822,"Keebler Sandwich Crackers, Single Serve Snack Crackers, Lunch Snacks, Variety Pack (45 Packs)",B07TR6YVJL,,Prepaid,22,$15.97 ,$351.34 ,0,$0.00 ,26-10-2023,B07TR6YVJL,22,$15.97 ,$351.34 ,,,,,,,,,,,,,
5GCABQDE,38000218842,"Kellogg's Special K Protein Meal Bars, Meal Replacement, Bulk Protein Snacks, Variety Pack (3 Boxes, 18 Bars)",B07VMBF5HH,,Prepaid,10,$20.44 ,$204.40 ,0,$0.00 ,26-10-2023,B07VMBF5HH,10,$20.44 ,$204.40 ,,,,,,,,,,,,,
5GCABQDE,38000222467,"Pop-Tarts Toaster Pastries, Breakfast Food and Kids Snacks, Unfrosted Blueberry, 10.15lb Case (96 Pop-Tarts)",B07YP467WS,Pop-Tarts,Prepaid,10,$35.28 ,$352.80 ,0,$0.00 ,26-10-2023,B07YP467WS,10,$35.28 ,$352.80 ,,,,,,,,,,,,,
5GCABQDE,38000223396,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Variety Pack (5 Boxes, 60 Pop-Tarts)",B07YP58GX8,,Prepaid,331,$20.55 ,"$6,802.05 ",331,"$6,802.05 ",,,,,,,,,,,,,,,,,,
5GCABQDE,24100117192,"Cheez-It Snack Mix, Lunch Snacks, Office and Kids Snacks, Classic, 36oz Case (4 Boxes)",B07ZHXW811,Cheez-It,Prepaid,10,$24.32 ,$243.20 ,0,$0.00 ,26-10-2023,B07ZHXW811,10,$24.32 ,$243.20 ,,,,,,,,,,,,,
5GCABQDE,38000167775,"Special K Pastry Crisps, Breakfast Bars, 100 Calorie Snacks, Strawberry (8 Boxes, 96 Crisps)",B07ZKWRXWK,,Prepaid,14,$19.44 ,$272.16 ,0,$0.00 ,26-10-2023,B07ZKWRXWK,14,$19.44 ,$272.16 ,,,,,,,,,,,,,
5GCABQDE,38000129544,"Nutri-Grain Soft Baked Breakfast Bars, Made with Whole Grains, Kids Snacks, Blueberry (6 Boxes, 48 Bars)",B083XTS18T,,Prepaid,10,$18.42 ,$184.20 ,0,$0.00 ,26-10-2023,B083XTS18T,10,$18.42 ,$184.20 ,,,,,,,,,,,,,
5GCABQDE,38000240522,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original (Pack of 54)",B084RDDFGR,SVQQPE,Prepaid,369,$16.06 ,"$5,926.14 ",0,$0.00 ,26-10-2023,B084RDDFGR,369,$16.06 ,"$5,926.14 ",,,,,,,,,,,,,
5GCABQDE,30100127437,"Kellogg's SCOOBY-DOO! Baked Graham Cracker Snacks, Lunch Snacks, Snack Crackers, Cinnamon (40 Pouches)",B0879N1QV3,u-c-30002,Prepaid,202,$15.82 ,"$3,195.64 ",0,$0.00 ,26-10-2023,B0879N1QV3,202,$15.82 ,"$3,195.64 ",,,,,,,,,,,,,
5GCABQDE,38000253737,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Value Pack, Frosted Strawberry (64 Pop-Tarts)",B08HWHFQHS,,Prepaid,37,$20.39 ,$754.43 ,0,$0.00 ,26-10-2023,B08HWHFQHS,37,$20.39 ,$754.43 ,,,,,,,,,,,,,
5GCABQDE,38000124907,"Kellogg's Special K Protein Meal Bars, 12g Protein Snacks, Meal Replacement, Chocolatey Chip Cookie Dough, 19oz Box (12 Bars)",B091MX9DJJ,,Prepaid,12,$10.83 ,$129.96 ,0,$0.00 ,26-10-2023,B091MX9DJJ,12,$10.83 ,$129.96 ,,,,,,,,,,,,,
5GCABQDE,24100114405,"Cheez-It Snap'd Cheese Cracker Chips, Thin Crisps, Lunch Snacks, Double Cheese, 45oz Case (6 Bags)",B093ZKTHCK,Cheez-It,Prepaid,15,$25.02 ,$375.30 ,0,$0.00 ,26-10-2023,B093ZKTHCK,15,$25.02 ,$375.30 ,,,,,,,,,,,,,
5GCABQDE,24100001491,"Kellogg's Snacks, Lunch Snacks, Kids Snacks, Mega Pack, Variety Pack, 30.1oz Box (30 Packs)",B09RCSXZYW,,Prepaid,44,$12.84 ,$564.96 ,0,$0.00 ,26-10-2023,B09RCSXZYW,44,$12.84 ,$564.96 ,,,,,,,,,,,,,
5GCABQDE,24100102297,"Cheez-It Snap'd Cheese Cracker Chips, Thin Crisps, Lunch Snacks, Variety Pack, 15oz Bag (20 Packs)",B0B59Y691J,,Prepaid,12,$9.46 ,$113.52 ,0,$0.00 ,26-10-2023,B0B59Y691J,12,$9.46 ,$113.52 ,,,,,,,,,,,,,
78LYV2LN,38000265327,"Rice Krispies Treats Marshmallow Snack Sheet, Kids Snacks, Treat Making, Baking Project, Original, 32oz Sheet (1 Sheet)",B000AYFBAU,3800026532,Prepaid,"1,125",$11.25 ,"$12,656.25 ",136,"$1,530.00 ",20-10-2023,B000AYFBAU,989,$11.25 ,"$11,126.25 ",,,,,,,,,,,,,
78LYV2LN,1.01E+13,"Carr's Table Water Crackers, Baked Snack Crackers, Party Snacks, Original (6 Boxes)",B000AYGYA6,5929057322,Prepaid,40,$20.40 ,$816.00 ,0,$0.00 ,23-10-2023,B000AYGYA6,40,$20.40 ,$816.00 ,,,,,,,,,,,,,
